config_id,factor,value,task_id,seed,alpha,beta,evaporation,evaluation_budget,length_km,runtime_s,evaluations
beta_4.0,beta,4.0,6,5,1.0,4.0,0.5,7500,1.756456461232624,6.250297613907605,7500
beta_4.0,beta,4.0,6,6,1.0,4.0,0.5,7500,1.756456461232624,6.4764627100666985,7500
beta_4.0,beta,4.0,6,7,1.0,4.0,0.5,7500,1.756456461232624,6.277396506047808,7500
beta_4.0,beta,4.0,6,8,1.0,4.0,0.5,7500,1.756456461232624,7.086826024926268,7500
beta_4.0,beta,4.0,6,9,1.0,4.0,0.5,7500,1.756456461232624,6.879142452031374,7500
beta_4.0,beta,4.0,6,10,1.0,4.0,0.5,7500,1.756456461232624,6.51593289594166,7500
beta_4.0,beta,4.0,6,11,1.0,4.0,0.5,7500,1.756456461232624,6.2961460769874975,7500
beta_4.0,beta,4.0,6,12,1.0,4.0,0.5,7500,1.756456461232624,6.673010675935075,7500
beta_4.0,beta,4.0,6,13,1.0,4.0,0.5,7500,1.756456461232624,6.475943443016149,7500
beta_4.0,beta,4.0,6,14,1.0,4.0,0.5,7500,1.756456461232624,6.352516838931479,7500
beta_4.0,beta,4.0,6,15,1.0,4.0,0.5,7500,1.756456461232624,6.525420053978451,7500
beta_4.0,beta,4.0,6,16,1.0,4.0,0.5,7500,1.756456461232624,6.49174755695276,7500
beta_4.0,beta,4.0,6,17,1.0,4.0,0.5,7500,1.756456461232624,6.536821859073825,7500
beta_4.0,beta,4.0,6,18,1.0,4.0,0.5,7500,1.756456461232624,6.502492108033039,7500
beta_4.0,beta,4.0,6,19,1.0,4.0,0.5,7500,1.756456461232624,6.436352255055681,7500
beta_4.0,beta,4.0,7,0,1.0,4.0,0.5,7500,1.8418822070973002,4.515188807970844,7500
beta_4.0,beta,4.0,7,1,1.0,4.0,0.5,7500,1.8418822070973002,4.559248068020679,7500
beta_4.0,beta,4.0,7,2,1.0,4.0,0.5,7500,1.8418822070973002,4.600732355029322,7500
beta_4.0,beta,4.0,7,3,1.0,4.0,0.5,7500,1.8418822070973002,4.474086255067959,7500
beta_4.0,beta,4.0,7,4,1.0,4.0,0.5,7500,1.8418822070973002,4.549011592986062,7500
beta_4.0,beta,4.0,7,5,1.0,4.0,0.5,7500,1.8418822070973002,4.756448770058341,7500
beta_4.0,beta,4.0,7,6,1.0,4.0,0.5,7500,1.8418822070973002,5.011204037931748,7500
beta_4.0,beta,4.0,7,7,1.0,4.0,0.5,7500,1.8418822070973002,4.656553299981169,7500
beta_4.0,beta,4.0,7,8,1.0,4.0,0.5,7500,1.8418822070973002,4.6716952819842845,7500
beta_4.0,beta,4.0,7,9,1.0,4.0,0.5,7500,1.8418822070973002,4.516627390985377,7500
beta_4.0,beta,4.0,7,10,1.0,4.0,0.5,7500,1.8418822070973002,4.435006828978658,7500
beta_4.0,beta,4.0,7,11,1.0,4.0,0.5,7500,1.8418822070973002,6.127676566014998,7500
beta_4.0,beta,4.0,7,12,1.0,4.0,0.5,7500,1.8418822070973002,4.632668302045204,7500
beta_4.0,beta,4.0,7,13,1.0,4.0,0.5,7500,1.8418822070973002,4.628623361000791,7500
beta_4.0,beta,4.0,7,14,1.0,4.0,0.5,7500,1.8418822070973002,4.737334490055218,7500
beta_4.0,beta,4.0,7,15,1.0,4.0,0.5,7500,1.8438224805881362,4.6621840979205444,7500
beta_4.0,beta,4.0,7,16,1.0,4.0,0.5,7500,1.8418822070973002,4.622290723957121,7500
beta_4.0,beta,4.0,7,17,1.0,4.0,0.5,7500,1.8418822070973002,4.676167601952329,7500
beta_4.0,beta,4.0,7,18,1.0,4.0,0.5,7500,1.8418822070973002,4.617799296975136,7500
beta_4.0,beta,4.0,7,19,1.0,4.0,0.5,7500,1.8418822070973002,4.626215874101035,7500
beta_4.0,beta,4.0,8,0,1.0,4.0,0.5,7500,2.4314289960780373,11.007873596972786,7500
beta_4.0,beta,4.0,8,1,1.0,4.0,0.5,7500,2.4314289960780373,11.059065464069135,7500
beta_4.0,beta,4.0,8,2,1.0,4.0,0.5,7500,2.4314289960780373,11.829069833038375,7500
beta_4.0,beta,4.0,8,3,1.0,4.0,0.5,7500,2.4314289960780373,11.083012977964245,7500
beta_4.0,beta,4.0,8,4,1.0,4.0,0.5,7500,2.4314289960780373,12.571203897939995,7500
beta_4.0,beta,4.0,8,5,1.0,4.0,0.5,7500,2.4314289960780373,11.109399160952307,7500
beta_4.0,beta,4.0,8,6,1.0,4.0,0.5,7500,2.4314289960780373,11.642589687020518,7500
beta_4.0,beta,4.0,8,7,1.0,4.0,0.5,7500,2.4314289960780373,11.166179755004123,7500
beta_4.0,beta,4.0,8,8,1.0,4.0,0.5,7500,2.4314289960780373,12.462375840987079,7500
beta_4.0,beta,4.0,8,9,1.0,4.0,0.5,7500,2.4314289960780373,11.43867143895477,7500
beta_4.0,beta,4.0,8,10,1.0,4.0,0.5,7500,2.4314289960780373,10.9968160019489,7500
beta_4.0,beta,4.0,8,11,1.0,4.0,0.5,7500,2.4314289960780373,11.544612706056796,7500
beta_4.0,beta,4.0,8,12,1.0,4.0,0.5,7500,2.4314289960780373,11.449081736034714,7500
beta_4.0,beta,4.0,8,13,1.0,4.0,0.5,7500,2.4314289960780373,11.326173665001988,7500
beta_4.0,beta,4.0,8,14,1.0,4.0,0.5,7500,2.4314289960780373,11.360672367969528,7500
beta_4.0,beta,4.0,8,15,1.0,4.0,0.5,7500,2.4314289960780373,12.392295422032475,7500
beta_4.0,beta,4.0,8,16,1.0,4.0,0.5,7500,2.4314289960780373,11.945651312940754,7500
beta_4.0,beta,4.0,8,17,1.0,4.0,0.5,7500,2.4314289960780373,12.041060035000555,7500
beta_4.0,beta,4.0,8,18,1.0,4.0,0.5,7500,2.4314289960780373,11.552730205934495,7500
beta_4.0,beta,4.0,8,19,1.0,4.0,0.5,7500,2.4314289960780373,11.348291256930679,7500
beta_4.0,beta,4.0,9,0,1.0,4.0,0.5,7500,2.4122006554120246,7.514157430967316,7500
beta_4.0,beta,4.0,9,1,1.0,4.0,0.5,7500,2.4122006554120246,7.357060094946064,7500
beta_4.0,beta,4.0,9,2,1.0,4.0,0.5,7500,2.4122006554120246,7.525837901048362,7500
beta_4.0,beta,4.0,9,3,1.0,4.0,0.5,7500,2.4122006554120246,7.389102448010817,7500
beta_4.0,beta,4.0,9,4,1.0,4.0,0.5,7500,2.4122006554120246,7.550306327990256,7500
beta_4.0,beta,4.0,9,5,1.0,4.0,0.5,7500,2.4122006554120246,9.93496964906808,7500
beta_4.0,beta,4.0,9,6,1.0,4.0,0.5,7500,2.4122006554120246,8.016575074987486,7500
beta_4.0,beta,4.0,9,7,1.0,4.0,0.5,7500,2.4122006554120246,7.693687506020069,7500
beta_4.0,beta,4.0,9,8,1.0,4.0,0.5,7500,2.4122006554120246,7.546830808045343,7500
beta_4.0,beta,4.0,9,9,1.0,4.0,0.5,7500,2.4122006554120246,7.686272101011127,7500
beta_4.0,beta,4.0,9,10,1.0,4.0,0.5,7500,2.4122006554120246,7.689573209965602,7500
beta_4.0,beta,4.0,9,11,1.0,4.0,0.5,7500,2.4122006554120246,7.513955172966234,7500
beta_4.0,beta,4.0,9,12,1.0,4.0,0.5,7500,2.4122006554120246,7.796173815033399,7500
beta_4.0,beta,4.0,9,13,1.0,4.0,0.5,7500,2.4122006554120246,7.468350068083964,7500
beta_4.0,beta,4.0,9,14,1.0,4.0,0.5,7500,2.4122006554120246,7.617160471039824,7500
beta_4.0,beta,4.0,9,15,1.0,4.0,0.5,7500,2.4122006554120246,7.57565464603249,7500
beta_4.0,beta,4.0,9,16,1.0,4.0,0.5,7500,2.4122006554120246,7.676799918990582,7500
beta_4.0,beta,4.0,9,17,1.0,4.0,0.5,7500,2.4122006554120246,7.661789105972275,7500
beta_4.0,beta,4.0,9,18,1.0,4.0,0.5,7500,2.4122006554120246,7.491260081995279,7500
beta_4.0,beta,4.0,9,19,1.0,4.0,0.5,7500,2.4122006554120246,7.6842887999955565,7500
beta_4.0,beta,4.0,10,0,1.0,4.0,0.5,7500,2.2847926646599612,6.40531592105981,7500
beta_4.0,beta,4.0,10,1,1.0,4.0,0.5,7500,2.3140252728719384,6.448116185958497,7500
beta_4.0,beta,4.0,10,2,1.0,4.0,0.5,7500,2.3140252728719384,6.349872821941972,7500
beta_4.0,beta,4.0,10,3,1.0,4.0,0.5,7500,2.3140252728719384,6.591126129031181,7500
beta_4.0,beta,4.0,10,4,1.0,4.0,0.5,7500,2.3140252728719384,6.260504510020837,7500
beta_4.0,beta,4.0,10,5,1.0,4.0,0.5,7500,2.3140252728719384,6.440305583993904,7500
beta_4.0,beta,4.0,10,6,1.0,4.0,0.5,7500,2.3140252728719384,8.529034682083875,7500
beta_4.0,beta,4.0,10,7,1.0,4.0,0.5,7500,2.2847926646599612,6.495825574034825,7500
beta_4.0,beta,4.0,10,8,1.0,4.0,0.5,7500,2.3140252728719384,6.420038252952509,7500
beta_4.0,beta,4.0,10,9,1.0,4.0,0.5,7500,2.3140252728719384,6.3755163989262655,7500
beta_4.0,beta,4.0,10,10,1.0,4.0,0.5,7500,2.2847926646599612,6.658410822972655,7500
beta_4.0,beta,4.0,10,11,1.0,4.0,0.5,7500,2.3140252728719384,6.275119547965005,7500
beta_4.0,beta,4.0,10,12,1.0,4.0,0.5,7500,2.3140252728719384,6.311633857083507,7500
beta_4.0,beta,4.0,10,13,1.0,4.0,0.5,7500,2.2847926646599612,6.52066392893903,7500
beta_4.0,beta,4.0,10,14,1.0,4.0,0.5,7500,2.3140252728719384,6.2923432170646265,7500
beta_4.0,beta,4.0,10,15,1.0,4.0,0.5,7500,2.3140252728719384,8.176672278903425,7500
beta_4.0,beta,4.0,10,16,1.0,4.0,0.5,7500,2.3140252728719384,6.446411364944652,7500
beta_4.0,beta,4.0,10,17,1.0,4.0,0.5,7500,2.3140252728719384,6.487127560074441,7500
beta_4.0,beta,4.0,10,18,1.0,4.0,0.5,7500,2.3140252728719384,6.435902280034497,7500
beta_4.0,beta,4.0,10,19,1.0,4.0,0.5,7500,2.3140252728719384,6.262384910020046,7500
beta_4.0,beta,4.0,11,0,1.0,4.0,0.5,7500,2.8210526565615557,6.386665106983855,7500
beta_4.0,beta,4.0,11,1,1.0,4.0,0.5,7500,2.9001661773245435,6.242869228008203,7500
beta_4.0,beta,4.0,11,2,1.0,4.0,0.5,7500,2.9001661773245435,6.262554652057588,7500
beta_4.0,beta,4.0,11,3,1.0,4.0,0.5,7500,2.9001661773245435,6.32186963094864,7500
beta_4.0,beta,4.0,11,4,1.0,4.0,0.5,7500,2.866604229159078,6.204743474023417,7500
beta_4.0,beta,4.0,11,5,1.0,4.0,0.5,7500,2.866604229159078,6.462593293981627,7500
beta_4.0,beta,4.0,11,6,1.0,4.0,0.5,7500,2.866604229159078,6.460125517915003,7500
beta_4.0,beta,4.0,11,7,1.0,4.0,0.5,7500,2.866604229159078,6.216371467919089,7500
beta_4.0,beta,4.0,11,8,1.0,4.0,0.5,7500,2.9001661773245435,6.33703996008262,7500
beta_4.0,beta,4.0,11,9,1.0,4.0,0.5,7500,2.8278569908707025,6.3120412670541555,7500
beta_4.0,beta,4.0,11,10,1.0,4.0,0.5,7500,2.866604229159078,6.52574726997409,7500
beta_4.0,beta,4.0,11,11,1.0,4.0,0.5,7500,2.694971670426138,6.372887314064428,7500
beta_4.0,beta,4.0,11,12,1.0,4.0,0.5,7500,2.866604229159078,6.42340140894521,7500
beta_4.0,beta,4.0,11,13,1.0,4.0,0.5,7500,2.8278569908707025,6.273420045035891,7500
beta_4.0,beta,4.0,11,14,1.0,4.0,0.5,7500,2.9001661773245435,8.643258052994497,7500
beta_4.0,beta,4.0,11,15,1.0,4.0,0.5,7500,2.866604229159078,8.689753588987514,7500
beta_4.0,beta,4.0,11,16,1.0,4.0,0.5,7500,2.9001661773245435,6.236396898981184,7500
beta_4.0,beta,4.0,11,17,1.0,4.0,0.5,7500,2.9001661773245435,6.564974298002198,7500
beta_4.0,beta,4.0,11,18,1.0,4.0,0.5,7500,2.882230993189804,6.188353661913425,7500
beta_4.0,beta,4.0,11,19,1.0,4.0,0.5,7500,2.7178088886007057,6.28498681797646,7500
beta_4.0,beta,4.0,12,0,1.0,4.0,0.5,7500,1.4629409667745168,8.47369984909892,7500
beta_4.0,beta,4.0,12,1,1.0,4.0,0.5,7500,1.4766607977807271,8.52513489604462,7500
beta_4.0,beta,4.0,12,2,1.0,4.0,0.5,7500,1.484973791022271,8.502462865086272,7500
beta_4.0,beta,4.0,12,3,1.0,4.0,0.5,7500,1.4629409667745168,8.598590824054554,7500
beta_4.0,beta,4.0,12,4,1.0,4.0,0.5,7500,1.4263484665422361,8.448999769985676,7500
beta_4.0,beta,4.0,12,5,1.0,4.0,0.5,7500,1.4400682975484465,8.709967982023954,7500
beta_4.0,beta,4.0,12,6,1.0,4.0,0.5,7500,1.4629409667745168,8.691176115069538,7500
beta_4.0,beta,4.0,12,7,1.0,4.0,0.5,7500,1.4263484665422361,9.399870104971342,7500
beta_4.0,beta,4.0,12,8,1.0,4.0,0.5,7500,1.4766607977807271,8.707780669094063,7500
beta_4.0,beta,4.0,12,9,1.0,4.0,0.5,7500,1.4400682975484465,8.620732147945091,7500
beta_4.0,beta,4.0,12,10,1.0,4.0,0.5,7500,1.4629409667745168,8.621804316993803,7500
beta_4.0,beta,4.0,12,11,1.0,4.0,0.5,7500,1.4629409667745168,8.896041868021712,7500
beta_4.0,beta,4.0,12,12,1.0,4.0,0.5,7500,1.4480307851671983,10.114408771973103,7500
beta_4.0,beta,4.0,12,13,1.0,4.0,0.5,7500,1.4629409667745168,8.420706745004281,7500
beta_4.0,beta,4.0,12,14,1.0,4.0,0.5,7500,1.4400682975484465,8.51916629599873,7500
beta_4.0,beta,4.0,12,15,1.0,4.0,0.5,7500,1.4263484665422361,8.561814842978492,7500
beta_4.0,beta,4.0,12,16,1.0,4.0,0.5,7500,1.4629409667745168,8.856938481912948,7500
beta_4.0,beta,4.0,12,17,1.0,4.0,0.5,7500,1.4629409667745168,8.418621152057312,7500
beta_4.0,beta,4.0,12,18,1.0,4.0,0.5,7500,1.4263484665422361,8.809220588998869,7500
beta_4.0,beta,4.0,12,19,1.0,4.0,0.5,7500,1.4629409667745168,8.8728833590867,7500
beta_4.0,beta,4.0,13,0,1.0,4.0,0.5,7500,2.026911186852802,6.2021438690135255,7500
beta_4.0,beta,4.0,13,1,1.0,4.0,0.5,7500,2.026911186852802,6.268445263965987,7500
beta_4.0,beta,4.0,13,2,1.0,4.0,0.5,7500,2.064340106337574,6.327095813932829,7500
beta_4.0,beta,4.0,13,3,1.0,4.0,0.5,7500,2.026911186852802,6.184985717991367,7500
beta_4.0,beta,4.0,13,4,1.0,4.0,0.5,7500,2.026911186852802,6.2948258449323475,7500
beta_4.0,beta,4.0,13,5,1.0,4.0,0.5,7500,2.064340106337574,6.436059096013196,7500
beta_4.0,beta,4.0,13,6,1.0,4.0,0.5,7500,2.026911186852802,6.353070579003543,7500
beta_4.0,beta,4.0,13,7,1.0,4.0,0.5,7500,2.026911186852802,6.239441871992312,7500
beta_4.0,beta,4.0,13,8,1.0,4.0,0.5,7500,2.026911186852802,6.318526013055816,7500
beta_4.0,beta,4.0,13,9,1.0,4.0,0.5,7500,2.064340106337574,6.388349991990253,7500
beta_4.0,beta,4.0,13,10,1.0,4.0,0.5,7500,2.026911186852802,6.222121178056113,7500
beta_4.0,beta,4.0,13,11,1.0,4.0,0.5,7500,2.064340106337574,6.489547725999728,7500
beta_4.0,beta,4.0,13,12,1.0,4.0,0.5,7500,2.026911186852802,6.346547282999381,7500
beta_4.0,beta,4.0,13,13,1.0,4.0,0.5,7500,2.026911186852802,6.211714597069658,7500
beta_4.0,beta,4.0,13,14,1.0,4.0,0.5,7500,2.026911186852802,6.197744928998873,7500
beta_4.0,beta,4.0,13,15,1.0,4.0,0.5,7500,2.080079610501402,6.437371950945817,7500
beta_4.0,beta,4.0,13,16,1.0,4.0,0.5,7500,2.064340106337574,6.354818623978645,7500
beta_4.0,beta,4.0,13,17,1.0,4.0,0.5,7500,2.080079610501402,6.266803137026727,7500
beta_4.0,beta,4.0,13,18,1.0,4.0,0.5,7500,2.026911186852802,6.241144666913897,7500
beta_4.0,beta,4.0,13,19,1.0,4.0,0.5,7500,2.026911186852802,6.171689107082784,7500
beta_4.0,beta,4.0,14,0,1.0,4.0,0.5,7500,1.067134550587395,2.9705292569706216,7500
beta_4.0,beta,4.0,14,1,1.0,4.0,0.5,7500,1.067134550587395,2.9779579510213807,7500
beta_4.0,beta,4.0,14,2,1.0,4.0,0.5,7500,1.067134550587395,2.8253711669240147,7500
beta_4.0,beta,4.0,14,3,1.0,4.0,0.5,7500,1.067134550587395,2.7818917160620913,7500
beta_4.0,beta,4.0,14,4,1.0,4.0,0.5,7500,1.067134550587395,2.9392922909464687,7500
beta_4.0,beta,4.0,14,5,1.0,4.0,0.5,7500,1.067134550587395,2.885693061980419,7500
beta_4.0,beta,4.0,14,6,1.0,4.0,0.5,7500,1.0951009983883422,3.030235948972404,7500
beta_4.0,beta,4.0,14,7,1.0,4.0,0.5,7500,1.0951009983883422,2.8673389030154794,7500
beta_4.0,beta,4.0,14,8,1.0,4.0,0.5,7500,1.067134550587395,2.8594434610567987,7500
beta_4.0,beta,4.0,14,9,1.0,4.0,0.5,7500,1.067134550587395,2.9970571500016376,7500
beta_4.0,beta,4.0,14,10,1.0,4.0,0.5,7500,1.067134550587395,2.754629602073692,7500
beta_4.0,beta,4.0,14,11,1.0,4.0,0.5,7500,1.067134550587395,2.787183292908594,7500
beta_4.0,beta,4.0,14,12,1.0,4.0,0.5,7500,1.067134550587395,2.895916467998177,7500
beta_4.0,beta,4.0,14,13,1.0,4.0,0.5,7500,1.067134550587395,3.0450142020126805,7500
beta_4.0,beta,4.0,14,14,1.0,4.0,0.5,7500,1.067134550587395,2.8638996669324115,7500
beta_4.0,beta,4.0,14,15,1.0,4.0,0.5,7500,1.067134550587395,2.8199404309270903,7500
beta_4.0,beta,4.0,14,16,1.0,4.0,0.5,7500,1.067134550587395,2.9248112770728767,7500
beta_4.0,beta,4.0,14,17,1.0,4.0,0.5,7500,1.067134550587395,2.8619074629386887,7500
beta_4.0,beta,4.0,14,18,1.0,4.0,0.5,7500,1.067134550587395,2.803767313947901,7500
beta_4.0,beta,4.0,14,19,1.0,4.0,0.5,7500,1.067134550587395,2.771351087023504,7500
beta_4.0,beta,4.0,15,0,1.0,4.0,0.5,7500,2.1177134803020645,5.222552198101766,7500
beta_4.0,beta,4.0,15,1,1.0,4.0,0.5,7500,2.1177134803020645,5.191127342055552,7500
beta_4.0,beta,4.0,15,2,1.0,4.0,0.5,7500,2.1177134803020645,5.23506350198295,7500
beta_4.0,beta,4.0,15,3,1.0,4.0,0.5,7500,2.1177134803020645,5.110389646026306,7500
beta_4.0,beta,4.0,15,4,1.0,4.0,0.5,7500,2.1177134803020645,5.05053670599591,7500
beta_4.0,beta,4.0,15,5,1.0,4.0,0.5,7500,2.1148327769950863,5.036257073981687,7500
beta_4.0,beta,4.0,15,6,1.0,4.0,0.5,7500,2.1177134803020645,5.120813668938354,7500
beta_4.0,beta,4.0,15,7,1.0,4.0,0.5,7500,2.1177134803020645,5.02339883800596,7500
beta_4.0,beta,4.0,15,8,1.0,4.0,0.5,7500,2.130099779914512,5.239838760928251,7500
beta_4.0,beta,4.0,15,9,1.0,4.0,0.5,7500,2.1177134803020645,5.053843350964598,7500
beta_4.0,beta,4.0,15,10,1.0,4.0,0.5,7500,2.1177134803020645,5.132920925039798,7500
beta_4.0,beta,4.0,15,11,1.0,4.0,0.5,7500,2.1177134803020645,5.105807724059559,7500
beta_4.0,beta,4.0,15,12,1.0,4.0,0.5,7500,2.1148327769950863,5.298621024936438,7500
beta_4.0,beta,4.0,15,13,1.0,4.0,0.5,7500,2.1177134803020645,5.230229284032248,7500
beta_4.0,beta,4.0,15,14,1.0,4.0,0.5,7500,2.112602871122433,5.061132377013564,7500
beta_4.0,beta,4.0,15,15,1.0,4.0,0.5,7500,2.1148327769950863,5.196145731955767,7500
beta_4.0,beta,4.0,15,16,1.0,4.0,0.5,7500,2.1148327769950863,5.231129097985104,7500
beta_4.0,beta,4.0,15,17,1.0,4.0,0.5,7500,2.112602871122433,5.1952441449975595,7500
beta_4.0,beta,4.0,15,18,1.0,4.0,0.5,7500,2.1177134803020645,5.125514899031259,7500
beta_4.0,beta,4.0,15,19,1.0,4.0,0.5,7500,2.1177134803020645,5.098290625959635,7500
beta_4.0,beta,4.0,16,0,1.0,4.0,0.5,7500,2.159640501700675,10.11423520790413,7500
beta_4.0,beta,4.0,16,1,1.0,4.0,0.5,7500,2.159640501700675,9.994163380935788,7500
beta_4.0,beta,4.0,16,2,1.0,4.0,0.5,7500,2.159640501700675,9.47192962304689,7500
beta_4.0,beta,4.0,16,3,1.0,4.0,0.5,7500,2.159640501700675,10.056574407964945,7500
beta_4.0,beta,4.0,16,4,1.0,4.0,0.5,7500,2.159640501700675,9.541169180069119,7500
beta_4.0,beta,4.0,16,5,1.0,4.0,0.5,7500,2.159640501700675,9.650495272013359,7500
beta_4.0,beta,4.0,16,6,1.0,4.0,0.5,7500,2.159640501700675,9.65511215699371,7500
beta_4.0,beta,4.0,16,7,1.0,4.0,0.5,7500,2.159640501700675,9.813803030992858,7500
beta_4.0,beta,4.0,16,8,1.0,4.0,0.5,7500,2.159640501700675,9.858010775991715,7500
beta_4.0,beta,4.0,16,9,1.0,4.0,0.5,7500,2.159640501700675,9.647370459977537,7500
beta_4.0,beta,4.0,16,10,1.0,4.0,0.5,7500,2.163603088423454,9.690154100069776,7500
beta_4.0,beta,4.0,16,11,1.0,4.0,0.5,7500,2.163603088423454,9.634118100977503,7500
beta_4.0,beta,4.0,16,12,1.0,4.0,0.5,7500,2.159640501700675,9.569084568996914,7500
beta_4.0,beta,4.0,16,13,1.0,4.0,0.5,7500,2.173540964426512,9.689194210921414,7500
beta_4.0,beta,4.0,16,14,1.0,4.0,0.5,7500,2.177455765655046,9.989857502980158,7500
beta_4.0,beta,4.0,16,15,1.0,4.0,0.5,7500,2.159640501700675,9.897456091013737,7500
beta_4.0,beta,4.0,16,16,1.0,4.0,0.5,7500,2.159640501700675,10.069523546029814,7500
beta_4.0,beta,4.0,16,17,1.0,4.0,0.5,7500,2.163603088423454,9.813267026096582,7500
beta_4.0,beta,4.0,16,18,1.0,4.0,0.5,7500,2.159640501700675,9.696456967038102,7500
beta_4.0,beta,4.0,16,19,1.0,4.0,0.5,7500,2.159640501700675,9.958495633094572,7500
beta_4.0,beta,4.0,17,0,1.0,4.0,0.5,7500,2.0100547196305705,3.9887205539271235,7500
beta_4.0,beta,4.0,17,1,1.0,4.0,0.5,7500,2.0100547196305705,3.872663287911564,7500
beta_4.0,beta,4.0,17,2,1.0,4.0,0.5,7500,2.0100547196305705,3.9305307659087703,7500
beta_4.0,beta,4.0,17,3,1.0,4.0,0.5,7500,2.0100547196305705,3.9212052209768444,7500
beta_4.0,beta,4.0,17,4,1.0,4.0,0.5,7500,2.0100547196305705,4.097671645926312,7500
beta_4.0,beta,4.0,17,5,1.0,4.0,0.5,7500,2.0100547196305705,4.045466221054085,7500
beta_4.0,beta,4.0,17,6,1.0,4.0,0.5,7500,2.0100547196305705,4.046163277933374,7500
beta_4.0,beta,4.0,17,7,1.0,4.0,0.5,7500,2.0100547196305705,4.028043083031662,7500
beta_4.0,beta,4.0,17,8,1.0,4.0,0.5,7500,2.0100547196305705,3.8870083279907703,7500
beta_4.0,beta,4.0,17,9,1.0,4.0,0.5,7500,2.0100547196305705,4.025128816952929,7500
beta_4.0,beta,4.0,17,10,1.0,4.0,0.5,7500,2.0100547196305705,3.8762581940973178,7500
beta_4.0,beta,4.0,17,11,1.0,4.0,0.5,7500,2.0100547196305705,3.8751715449616313,7500
beta_4.0,beta,4.0,17,12,1.0,4.0,0.5,7500,2.0100547196305705,3.862063621985726,7500
beta_4.0,beta,4.0,17,13,1.0,4.0,0.5,7500,2.0100547196305705,3.8830533520085737,7500
beta_4.0,beta,4.0,17,14,1.0,4.0,0.5,7500,2.0100547196305705,4.0122896659886464,7500
beta_4.0,beta,4.0,17,15,1.0,4.0,0.5,7500,2.0100547196305705,3.945911886054091,7500
beta_4.0,beta,4.0,17,16,1.0,4.0,0.5,7500,2.0100547196305705,3.8440675199963152,7500
beta_4.0,beta,4.0,17,17,1.0,4.0,0.5,7500,2.0100547196305705,3.92330259794835,7500
beta_4.0,beta,4.0,17,18,1.0,4.0,0.5,7500,2.0100547196305705,4.032716840971261,7500
beta_4.0,beta,4.0,17,19,1.0,4.0,0.5,7500,2.0100547196305705,4.027076069964096,7500
beta_4.0,beta,4.0,18,0,1.0,4.0,0.5,7500,2.7052757751641314,9.57857654907275,7500
beta_4.0,beta,4.0,18,1,1.0,4.0,0.5,7500,2.7052757751641314,9.747905946918763,7500
beta_4.0,beta,4.0,18,2,1.0,4.0,0.5,7500,2.7052757751641314,9.660794957890175,7500
beta_4.0,beta,4.0,18,3,1.0,4.0,0.5,7500,2.7052757751641314,9.583356030052528,7500
beta_4.0,beta,4.0,18,4,1.0,4.0,0.5,7500,2.7052757751641314,10.056804093997926,7500
beta_4.0,beta,4.0,18,5,1.0,4.0,0.5,7500,2.7052757751641314,10.017732677981257,7500
beta_4.0,beta,4.0,18,6,1.0,4.0,0.5,7500,2.7052757751641314,9.865778142004274,7500
beta_4.0,beta,4.0,18,7,1.0,4.0,0.5,7500,2.7052757751641314,9.648960224003531,7500
beta_4.0,beta,4.0,18,8,1.0,4.0,0.5,7500,2.7052757751641314,10.075855061993934,7500
beta_4.0,beta,4.0,18,9,1.0,4.0,0.5,7500,2.7052757751641314,10.024845294072293,7500
beta_4.0,beta,4.0,18,10,1.0,4.0,0.5,7500,2.7052757751641314,9.6055238150293,7500
beta_4.0,beta,4.0,18,11,1.0,4.0,0.5,7500,2.7052757751641314,9.65994344803039,7500
beta_4.0,beta,4.0,18,12,1.0,4.0,0.5,7500,2.7052757751641314,9.648900474072434,7500
beta_4.0,beta,4.0,18,13,1.0,4.0,0.5,7500,2.7052757751641314,9.67535680194851,7500
beta_4.0,beta,4.0,18,14,1.0,4.0,0.5,7500,2.7052757751641314,9.806956600979902,7500
beta_4.0,beta,4.0,18,15,1.0,4.0,0.5,7500,2.7052757751641314,9.918834393960424,7500
beta_4.0,beta,4.0,18,16,1.0,4.0,0.5,7500,2.7052757751641314,9.631636139005423,7500
beta_4.0,beta,4.0,18,17,1.0,4.0,0.5,7500,2.7052757751641314,10.252636041026562,7500
beta_4.0,beta,4.0,18,18,1.0,4.0,0.5,7500,2.7052757751641314,10.033561674994417,7500
beta_4.0,beta,4.0,18,19,1.0,4.0,0.5,7500,2.7052757751641314,9.940775224007666,7500
beta_4.0,beta,4.0,19,0,1.0,4.0,0.5,7500,1.908463713665149,3.346987416036427,7500
beta_4.0,beta,4.0,19,1,1.0,4.0,0.5,7500,1.908463713665149,3.371057815034874,7500
beta_4.0,beta,4.0,19,2,1.0,4.0,0.5,7500,1.908463713665149,3.3376522270264104,7500
beta_4.0,beta,4.0,19,3,1.0,4.0,0.5,7500,1.908463713665149,3.359091172926128,7500
beta_4.0,beta,4.0,19,4,1.0,4.0,0.5,7500,1.908463713665149,3.3539297269890085,7500
beta_4.0,beta,4.0,19,5,1.0,4.0,0.5,7500,1.908463713665149,3.3950495569733903,7500
beta_4.0,beta,4.0,19,6,1.0,4.0,0.5,7500,1.908463713665149,3.3408546020509675,7500
beta_4.0,beta,4.0,19,7,1.0,4.0,0.5,7500,1.908463713665149,3.364693302894011,7500
beta_4.0,beta,4.0,19,8,1.0,4.0,0.5,7500,1.908463713665149,3.4191066999919713,7500
